Name,distance,angle,rvalue_1
Profile,0.000000000000000,18.267621021104954,3.22460007667542
Profile,500.000000000000000,18.267621021104954,3.22460007667542
Profile,1000.000000000000000,18.267621021104954,3.22460007667542
Profile,1500.000000000000000,18.267621021104954,3.22460007667542
Profile,2000.000000000000000,18.267621021104954,3.22460007667542
Profile,2500.000000000000000,18.267621021104954,3.11010003089905
Profile,3000.000000000000000,18.267621021104954,3.11010003089905
Profile,3500.000000000000000,18.267621021104954,3.11010003089905
Profile,4000.000000000000000,18.267621021104954,3.11010003089905
Profile,4500.000000000000000,18.267621021104954,3.11010003089905
Profile,5000.000000000000000,18.267621021104954,3.11010003089905
Profile,5500.000000000000000,18.267621021104954,3.11010003089905
Profile,6000.000000000000000,18.267621021104954,3.11010003089905
Profile,6500.000000000000000,18.267621021104954,3.11010003089905
Profile,7000.000000000000000,18.267621021104954,3.11010003089905
Profile,7500.000000000000000,18.267621021104954,3.11010003089905
Profile,8000.000000000000000,18.267621021104954,2.99640011787415
Profile,8500.000000000000000,18.267621021104954,2.99640011787415
Profile,9000.000000000000000,18.267621021104954,2.99640011787415
Profile,9500.000000000000000,18.267621021104954,2.99640011787415
Profile,10000.000000000000000,18.267621021104954,2.99640011787415
Profile,10500.000000000000000,18.267621021104954,2.99640011787415
Profile,11000.000000000000000,18.267621021104954,2.99640011787415
Profile,11500.000000000000000,18.267621021104954,2.99640011787415
Profile,12000.000000000000000,17.737692397694737,2.99640011787415
Profile,12500.000000000000000,17.737692397694737,2.99640011787415
Profile,13000.000000000000000,17.737692397694737,2.88599991798401
Profile,13500.000000000000000,17.737692397694737,2.88599991798401
Profile,14000.000000000000000,17.737692397694737,2.88599991798401
Profile,14500.000000000000000,17.737692397694737,2.85349988937378
Profile,15000.000000000000000,17.737692397694737,2.85349988937378
Profile,15500.000000000000000,17.737692397694737,2.85349988937378
Profile,16000.000000000000000,17.737692397694737,2.85349988937378
Profile,16500.000000000000000,17.737692397694737,2.85349988937378
Profile,17000.000000000000000,13.873563174619113,2.85349988937378
Profile,17500.000000000000000,13.873563174619113,2.85349988937378
Profile,18000.000000000000000,21.104670753557514,2.85349988937378
Profile,18500.000000000000000,21.104670753557514,2.74169993400574
Profile,19000.000000000000000,31.056412980259509,2.74169993400574
Profile,19500.000000000000000,32.264773727885810,2.74169993400574
Profile,20000.000000000000000,32.264773727885810,2.74169993400574
Profile,20500.000000000000000,33.671307132168629,2.74169993400574
Profile,21000.000000000000000,42.562540525439104,2.74169993400574
Profile,21500.000000000000000,51.087505323482077,2.74169993400574
Profile,22000.000000000000000,51.087505323482077,2.74169993400574
Profile,22500.000000000000000,51.541267408739017,2.74169993400574
Profile,23000.000000000000000,52.035484663795664,2.74169993400574
Profile,23500.000000000000000,52.035484663795664,2.74169993400574
Profile,24000.000000000000000,54.336638759716699,2.74169993400574
Profile,24500.000000000000000,56.607074812594057,2.68860006332397
Profile,25000.000000000000000,48.985022889071693,2.5789999961853
Profile,25500.000000000000000,48.985022889071693,2.5789999961853
Profile,26000.000000000000000,48.985022889071693,2.5789999961853
Profile,26500.000000000000000,46.446102110124500,2.5789999961853
Profile,27000.000000000000000,46.446102110124500,2.5789999961853
Profile,27500.000000000000000,46.446102110124500,2.5789999961853
Profile,28000.000000000000000,46.446102110124500,2.5789999961853
Profile,28500.000000000000000,31.726338268377237,2.5789999961853
Profile,29000.000000000000000,31.726338268377237,2.5789999961853
Profile,29500.000000000000000,31.726338268377237,2.5789999961853
Profile,30000.000000000000000,31.726338268377237,2.5789999961853
Profile,30500.000000000000000,31.726338268377237,2.5789999961853
Profile,31000.000000000000000,31.726338268377237,2.5789999961853
Profile,31500.000000000000000,31.726338268377237,2.47930002212524
Profile,32000.000000000000000,25.829371468535019,2.40030002593994
Profile,32500.000000000000000,25.829371468535019,2.40030002593994
Profile,33000.000000000000000,25.829371468535019,2.40030002593994
Profile,33500.000000000000000,25.829371468535019,2.40030002593994
Profile,34000.000000000000000,25.829371468535019,2.40030002593994
Profile,34500.000000000000000,25.829371468535019,2.40030002593994
Profile,35000.000000000000000,25.829371468535019,2.40030002593994
Profile,35500.000000000000000,25.829371468535019,2.40030002593994
Profile,36000.000000000000000,25.829371468535019,2.40030002593994
Profile,36500.000000000000000,25.829371468535019,2.40030002593994
Profile,37000.000000000000000,22.536198347763481,2.40030002593994
Profile,37500.000000000000000,22.536198347763481,2.30599999427795
Profile,38000.000000000000000,22.536198347763481,2.30599999427795
Profile,38500.000000000000000,22.536198347763481,2.30599999427795
Profile,39000.000000000000000,22.536198347763481,2.30599999427795
Profile,39500.000000000000000,22.536198347763481,2.30599999427795
Profile,40000.000000000000000,22.536198347763481,2.30599999427795
Profile,40500.000000000000000,22.536198347763481,2.30599999427795
Profile,41000.000000000000000,22.536198347763481,2.30599999427795
Profile,41500.000000000000000,18.880849994515756,2.30599999427795
Profile,42000.000000000000000,18.880849994515756,2.30599999427795
Profile,42500.000000000000000,18.880849994515756,2.22300004959106
Profile,43000.000000000000000,18.880849994515756,2.22300004959106
Profile,43500.000000000000000,18.880849994515756,2.22300004959106
Profile,44000.000000000000000,18.880849994515756,2.22300004959106
Profile,44500.000000000000000,18.880849994515756,2.22300004959106
Profile,45000.000000000000000,18.880849994515756,2.11879992485046
Profile,45500.000000000000000,18.880849994515756,2.11879992485046
