Name,distance,angle,rvalue_1
Profile,0.000000000000000,18.267621021104954,0
Profile,500.000000000000000,18.267621021104954,0
Profile,1000.000000000000000,18.267621021104954,0
Profile,1500.000000000000000,18.267621021104954,0
Profile,2000.000000000000000,18.267621021104954,0
Profile,2500.000000000000000,18.267621021104954,0
Profile,3000.000000000000000,18.267621021104954,0
Profile,3500.000000000000000,18.267621021104954,0
Profile,4000.000000000000000,18.267621021104954,0
Profile,4500.000000000000000,18.267621021104954,0
Profile,5000.000000000000000,18.267621021104954,0
Profile,5500.000000000000000,18.267621021104954,0
Profile,6000.000000000000000,18.267621021104954,0
Profile,6500.000000000000000,18.267621021104954,0
Profile,7000.000000000000000,18.267621021104954,0
Profile,7500.000000000000000,18.267621021104954,0
Profile,8000.000000000000000,18.267621021104954,0
Profile,8500.000000000000000,18.267621021104954,0
Profile,9000.000000000000000,18.267621021104954,0
Profile,9500.000000000000000,18.267621021104954,0
Profile,10000.000000000000000,18.267621021104954,0
Profile,10500.000000000000000,18.267621021104954,0
Profile,11000.000000000000000,18.267621021104954,0
Profile,11500.000000000000000,18.267621021104954,0
Profile,12000.000000000000000,17.737692397694737,0
Profile,12500.000000000000000,17.737692397694737,0
Profile,13000.000000000000000,17.737692397694737,0
Profile,13500.000000000000000,17.737692397694737,0
Profile,14000.000000000000000,17.737692397694737,0
Profile,14500.000000000000000,17.737692397694737,0
Profile,15000.000000000000000,17.737692397694737,0
Profile,15500.000000000000000,17.737692397694737,0
Profile,16000.000000000000000,17.737692397694737,109.550941467285
Profile,16500.000000000000000,17.737692397694737,127.156280517578
Profile,17000.000000000000000,13.873563174619113,107.317718505859
Profile,17500.000000000000000,13.873563174619113,171.366851806641
Profile,18000.000000000000000,21.104670753557514,217.039855957031
Profile,18500.000000000000000,21.104670753557514,265.918548583984
Profile,19000.000000000000000,31.056412980259509,296.658050537109
Profile,19500.000000000000000,32.264773727885810,373.117614746094
Profile,20000.000000000000000,32.264773727885810,374.944793701172
Profile,20500.000000000000000,33.671307132168629,435.264953613281
Profile,21000.000000000000000,42.562540525439104,393.787231445312
Profile,21500.000000000000000,51.087505323482077,345.079803466797
Profile,22000.000000000000000,51.087505323482077,252.412322998047
Profile,22500.000000000000000,51.541267408739017,252.412322998047
Profile,23000.000000000000000,52.035484663795664,173.831512451172
Profile,23500.000000000000000,52.035484663795664,149.737548828125
Profile,24000.000000000000000,54.336638759716699,106.541442871094
Profile,24500.000000000000000,56.607074812594057,82.9796829223633
Profile,25000.000000000000000,48.985022889071693,70.1664199829102
Profile,25500.000000000000000,48.985022889071693,91.6603851318359
Profile,26000.000000000000000,48.985022889071693,99.9937973022461
